canonical_smiles,standard_value
[H]c1c([H])c(-c2nc3c(OC([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1F,0.0
[H]Oc1nc(-c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])nc2c(C([H])([H])[H])c([H])c([H])c([H])c12,0.0
[H]c1c([H])c(-c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Cl,0.0
[H]c1c([H])c(-c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Br,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])C(=O)N([H])c4nnc5n4C([H])([H])C([H])([H])S5)C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c(F)c([H])c2onc(C3([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])c2c1[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C([H])(F)F)C([H])([H])C2([H])[H])c([H])c([H])c1OC(F)(F)F,0.0
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C(=O)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C1([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])C1([H])C([H])([H])C1([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3c([H])c4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c([H])c(C([H])([H])N2C([H])([H])C3=C(c4nn([H])c(=O)c5c([H])c([H])c([H])c(c45)N3[H])C([H])([H])C2([H])[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c(C(=O)C([H])([H])Oc2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)c([H])c1[H],0.0
[H]c1nc2c(N([H])C(=O)c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c(C([H])([H])[H])c([H])c([H])c([H])c5c(=O)n4[H])c([H])c3[H])c([H])c([H])c([H])c2c([H])c1[H],0.0
[H]c1nc2c(N([H])C(=O)c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])c([H])c3[H])c([H])c([H])c([H])c2c([H])c1[H],0.0
[H]c1c([H])c(C(=O)N([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(c3nc4c(c(=O)n3[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H],0.0
[H]OC([H])([H])C([H])([H])N1c2c([H])c(F)c([H])c(F)c2C2(C1([H])[H])C([H])([H])C([H])([H])N(c1nc3c(c(=O)n1[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H],0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(SC([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C4(N([H])C(=O)c5c(c([H])c6c([H])c([H])c([H])c([H])c6c5[H])N4[H])C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C2=O,0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C([H])([H])C([H])([H])N1C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C1([H])[H])C2=O,0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C1([H])[H])C2=O,0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])C([H])([H])C1([H])[H])C2=O,0.0
[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c1[H],0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C1([H])[H])C2=O,0.0
[H]c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c(Br)c1[H],0.0
[H]c1c([H])c(Br)c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c1[H],0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c(Br)c([H])c3[H])C([H])([H])C1([H])[H])C2=O,0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C1([H])[H])C2=O,0.0
[H]c1nc([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],0.0
[H]c1sc([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c1[H],0.0
[H]c1c(F)c([H])c2c(c1C(=O)N([H])[H])C(=O)N(C1([H])C([H])([H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])C(F)(F)C([H])([H])C3([H])[H])C([H])([H])C1([H])[H])C2([H])[H],0.0
[H]c1sc(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],0.0
[H]c1oc(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c2c(c1C(=O)N([H])[H])c(=O)n(C1([H])C([H])([H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])C(F)(F)C([H])([H])C3([H])[H])C([H])([H])C1([H])[H])n2C([H])([H])[H],0.0
[H]c1c(F)c([H])c2c(c1C(=O)N([H])[H])c(=O)n(C1([H])C([H])([H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C1([H])[H])n2[H],0.0
[H]c1c([H])c(-c2c(OC([H])([H])C([H])([H])N([H])[H])c3c([H])c([H])c(F)c([H])c3c(=O)n2[H])c([H])c([H])c1Br,0.0
[H]c1c([H])c(-c2c(OC([H])([H])C([H])([H])N([H])[H])c3c([H])c([H])c(F)c([H])c3c(=O)n2[H])c([H])c(C(F)(F)F)c1[H],0.0
[H]c1c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1-c1c(OC([H])([H])C([H])([H])N([H])[H])c2c([H])c([H])c(F)c([H])c2c(=O)n1[H],0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n(C([H])([H])[H])c5c([H])c(Cl)c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4c(=O)n([H])c5c([H])c([H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1c([H])c([H])c2c(c1[H])N(C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C1([H])[H])C(=O)C2([H])[H],0.0
[H]c1nc([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c1[H],0.0
[H]c1nc([C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])oc1-c1c([H])c([H])c([H])c([H])c1[H],0.0
[H]c1c([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c(F)c1[H],0.0
[H]c1nc(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1[H],0.0
[H]c1c([H])c(OC([H])([H])[H])c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],0.0
[H]c1c([H])c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c(F)c1[H],0.0
[H]c1nc([H])c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],0.0
[H]c1c([H])c([H])c(C([H])([H])c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c1[H],0.0
[H]c1nc([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],0.0
[H]c1c([H])c(F)c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(SC([H])([H])C([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4c(=O)n([H])c5c([H])c(C#N)c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1c(F)c2c(c([H])c1N1C([H])([H])[C@]([H])(C([H])([H])[H])O[C@]([H])(C([H])([H])[H])C1([H])[H])N(C([H])([H])[H])C(=O)C21C([H])([H])C([H])([H])N(c2nc3c(c(=O)n2[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])[H])C([H])([H])C1([H])[H],0.0
[H]c1c([H])c([H])c(C(c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(c4nn([H])c5c([H])c([H])c([H])c([H])c45)C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c(Cl)c1F,0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4nnc5c([H])c([H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1C#N,0.0
[H]c1c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c(C([H])([H])[H])c1[H],0.0
[H]c1nc2c(c([H])c1[H])n(C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C1([H])[H])c(=O)n2[H],0.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])sc4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,0.0
[H]c1c([H])c([H])c2c3c1C(=O)N([H])N=C1c3c(n2[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(SC([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4c(=O)n([H])c5c([H])c([H])c(Cl)c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1nc([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)nc1[H],0.0
[H]c1nc([H])c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c1[H],0.0
[H]c1c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,0.0
[H]c1nc(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)nc([H])c1[H],0.0
[H]c1nc(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1[H],0.0
[H]c1c([H])c(F)c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],0.0
[H]c1c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1C#N,0.0
[H]c1nc([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)nc1[H],0.0
[H]c1c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1F,0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(c4nnc(C5([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])o4)C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1nc([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],0.0
[H]c1c([H])c([H])c(C([H])([H])O[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C2([H])[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4c(=O)oc5c([H])c([H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],0.0
[H]c1c([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c1[H],0.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])(c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])C(=O)N([H])c4nnc5n4C([H])([H])C([H])([H])S5)C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1nc2nc(C([H])([H])C([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(c4nnc(-c5c([H])c([H])c([H])c([H])c5[H])o4)C([H])([H])C3([H])[H])n([H])c(=O)c2c([H])c1[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])c4c([H])c5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4sc([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C1([H])[H])C2=O,0.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C1([H])[H])C2=O,0.0
